Base Report_test
Start time:	12/2/2023 12:00:00 AM
End time:	1/2/2024 12:00:00 AM	Print time:	1/2/2024	8:15 AM

Time	1QCA10CL001:av	0QCC10CL001:av	0HRJ20CL001:av	1QCB10CL001:av	0ETH11CW001:av	2HTJ10CW001:av	2HRJ11CW001:av
NH4OH Tank Niveau	CaO Tank niveau	Niv FriAdsSilo	NaOH Tank Nivĺ	Wei RsdSilo	Kalksilo	Wei LigCkSi


%	%	%	%	t	t	t

12/25/2023 10:00:00 AM	24.374	76.018	62.666	46.771	127.929	23.031	30.309
12/25/2023 10:10:00 AM	24.189	76.018	62.667	46.719	128.018	22.988	30.317
12/25/2023 10:20:00 AM	24.128	76.018	62.669	46.670	127.278	22.933	30.325
12/25/2023 10:30:00 AM	24.053	76.017	62.670	46.624	119.131	22.846	30.333
12/25/2023 10:40:00 AM	24.086	76.014	62.672	46.578	109.992	22.806	30.341
12/25/2023 10:50:00 AM	24.020	76.010	62.674	46.530	100.763	22.785	30.343
12/25/2023 11:00:00 	23.876	76.007	62.675	46.470	96.474	22.750	30.343
AM
12/25/2023 11:10:00 AM	23.845	76.004	62.676	46.400	96.604	22.702	30.343
12/25/2023 11:20:00 AM	23.793	76.001	62.677	46.345	96.684	22.656	30.343
12/25/2023 11:30:00 AM	23.805	75.999	62.678	46.281	96.844	22.611	30.343
12/25/2023 11:40:00 AM	23.718	75.999	62.678	46.212	97.283	22.568	30.343
12/25/2023 11:50:00 AM	23.625	75.999	62.679	46.167	97.607	22.524	30.333
12/25/2023 12:00:00 PM	23.562	75.999	62.680	46.120	97.717	22.480	30.318
12/25/2023 12:10:00 PM	23.626	75.999	62.678	46.066	97.874	22.438	30.302
12/25/2023 12:20:00 PM	23.651	75.999	62.675	46.015	98.065	22.404	30.285
12/25/2023 12:30:00 PM	23.572	75.999	62.673	45.970	98.202	22.372	30.267
12/25/2023 12:40:00 PM	23.468	75.999	62.671	45.922	98.275	22.331	30.269
12/25/2023 12:50:00 PM	23.400	75.999	62.668	45.868	98.347	22.288	30.291
12/25/2023 1:00:00 PM	23.379	75.999	62.664	45.812	98.416	22.248	30.291
12/25/2023 1:10:00 PM	23.334	75.999	62.649	45.755	98.483	22.210	30.291
12/25/2023 1:20:00 PM	23.318	75.999	62.632	45.708	98.636	22.171	30.291
12/25/2023 1:30:00 PM	23.269	75.999	62.614	45.663	99.005	22.134	30.291
12/25/2023 1:40:00 PM	23.251	75.999	62.596	45.616	99.400	22.091	30.291
12/25/2023 1:50:00 PM	23.228	75.999	62.504	45.569	99.550	22.046	30.291
12/25/2023 2:00:00 PM	23.263	75.999	62.241	45.522	99.616	22.066	30.291
12/25/2023 2:10:00 PM	23.180	75.999	62.239	45.476	99.669	23.056	30.291
12/25/2023 2:20:00 PM	23.179	75.999	62.237	45.420	99.722	28.337	30.291
12/25/2023 2:30:00 PM	23.110	75.999	62.236	45.364	99.780	35.374	30.291
12/25/2023 2:40:00 PM	23.121	75.999	62.234	45.326	99.844	43.926	30.291
12/25/2023 2:50:00 PM	23.145	75.999	62.233	45.290	99.907	52.759	30.291
12/25/2023 3:00:00 PM	23.085	75.999	62.232	45.242	99.972	55.218	30.290
12/25/2023 3:10:00 PM	22.949	75.999	62.232	45.181	100.039	55.200	30.290
12/25/2023 3:20:00 PM	22.923	75.999	62.232	45.129	100.106	55.181	30.289
12/25/2023 3:30:00 PM	22.937	75.999	62.232	45.080	100.267	55.145	30.289
12/25/2023 3:40:00 PM	22.937	75.999	62.232	45.043	100.466	55.096	30.289
12/25/2023 3:50:00 PM	22.894	75.999	62.232	45.009	100.580	55.046	30.289
12/25/2023 4:00:00 PM	22.797	75.999	62.228	44.968	100.660	55.006	30.289
12/25/2023 4:10:00 PM	22.778	75.999	62.220	44.914	100.746	54.970	30.289
12/25/2023 4:20:00 PM	22.759	75.999	62.212	44.860	100.930	54.922	30.289
12/25/2023 4:30:00 PM	22.734	75.999	62.204	44.806	101.025	54.885	30.289
12/25/2023 4:40:00 PM	22.696	76.000	62.196	44.760	101.095	54.853	30.285
12/25/2023 4:50:00 PM	22.662	76.001	62.188	44.715	101.212	54.814	30.250
12/25/2023 5:00:00 PM	22.633	76.002	62.184	44.672	101.550	54.768	30.252
12/25/2023 5:10:00 PM	22.605	76.003	62.184	44.630	101.857	54.722	30.260
12/25/2023 5:20:00 PM	22.631	76.003	62.184	44.589	101.985	54.671	30.267
12/25/2023 5:30:00 PM	22.521	76.003	62.184	44.547	102.050	54.626	30.275
12/25/2023 5:40:00 PM	22.506	76.003	62.184	44.500	102.116	54.585	30.283
12/25/2023 5:50:00 PM	22.410	76.002	62.184	44.443	102.339	54.545	30.290
12/25/2023 6:00:00 PM	22.350	76.001	62.181	44.388	102.542	54.505	30.291
12/25/2023 6:10:00 PM	22.316	76.000	62.175	44.336	102.628	54.465	30.291
12/25/2023 6:20:00 PM	22.344	76.000	62.169	44.298	102.703	54.422	30.291
12/25/2023 6:30:00 PM	22.229	75.759	62.162	44.264	102.876	54.378	30.291
12/25/2023 6:40:00 PM	22.250	75.091	62.156	44.230	103.069	54.333	30.291
12/25/2023 6:50:00 PM	22.165	75.080	62.149	44.188	103.175	54.289	30.291
12/25/2023 7:00:00 PM	22.158	75.074	62.146	44.145	103.247	54.247	30.291
12/25/2023 7:10:00 PM	22.054	75.067	62.146	44.102	103.315	54.202	30.291
12/25/2023 7:20:00 PM	22.069	75.061	62.146	44.060	103.379	54.157	30.291
12/25/2023 7:30:00 PM	22.001	75.055	62.146	44.025	103.435	54.120	30.291
12/25/2023 7:40:00 PM	21.989	75.050	62.146	43.995	103.491	54.090	30.291
12/25/2023 7:50:00 PM	21.880	75.050	62.146	43.964	103.572	54.045	30.283
12/25/2023 8:00:00 PM	21.814	75.050	62.146	43.919	103.995	54.001	30.247
12/25/2023 8:10:00 PM	21.896	75.050	62.146	43.870	104.227	53.965	30.243
12/25/2023 8:20:00 PM	21.853	75.050	62.146	43.828	104.342	53.928	30.242
12/25/2023 8:30:00 PM	21.708	75.050	62.146	43.788	104.412	53.889	30.242
12/25/2023 8:40:00 PM	21.675	75.050	62.146	43.748	104.473	53.848	30.242
12/25/2023 8:50:00 PM	21.615	75.050	62.146	43.708	104.534	53.807	30.241
12/25/2023 9:00:00 PM	21.626	75.050	62.140	43.664	104.601	53.764	30.241
12/25/2023 9:10:00 PM	21.543	75.050	62.126	43.613	104.674	53.722	30.241
12/25/2023 9:20:00 PM	21.568	75.050	62.113	43.565	104.755	53.680	30.241
12/25/2023 9:30:00 PM	21.474	75.050	62.099	43.522	105.015	53.638	30.241
12/25/2023 9:40:00 PM	21.395	75.050	62.086	43.483	105.242	53.603	30.241
12/25/2023 9:50:00 PM	21.368	75.050	62.072	43.450	105.359	53.566	30.241
12/25/2023 10:00:00 PM	21.329	75.050	62.063	43.418	105.448	53.527	30.239
12/25/2023 10:10:00 PM	21.261	75.050	62.058	43.381	105.533	53.486	30.230
12/25/2023 10:20:00 PM	21.270	75.050	62.053	43.331	105.684	53.447	30.220
12/25/2023 10:30:00 PM	21.184	75.050	62.048	43.288	105.858	53.409	30.210
12/25/2023 10:40:00 PM	21.173	75.051	62.044	43.251	105.995	53.365	30.214
12/25/2023 10:50:00 PM	21.055	75.052	62.039	43.214	106.100	53.337	30.223
12/25/2023 11:00:00 PM	21.167	75.054	62.036	43.172	106.212	53.316	30.232
12/25/2023 11:10:00 PM	21.065	75.055	62.036	43.129	106.352	53.288	30.238
12/25/2023 11:20:00 PM	20.976	75.057	62.036	43.083	106.588	53.251	30.238
12/25/2023 11:30:00 PM	20.910	75.058	62.036	43.037	106.655	53.207	30.238
12/25/2023 11:40:00 PM	20.907	75.059	62.036	42.996	106.722	53.155	30.238
12/25/2023 11:50:00 PM	20.952	75.059	62.036	42.957	106.959	53.105	30.238
12/26/2023 12:00:00 AM	20.858	75.058	62.037	42.912	107.186	53.060	30.238
12/26/2023 12:10:00 AM	20.767	75.057	62.037	42.867	107.272	53.018	30.239
12/26/2023 12:20:00 AM	20.713	75.056	62.038	42.822	107.355	52.976	30.239
12/26/2023 12:30:00 AM	20.666	75.055	62.039	42.777	107.421	52.932	30.239
12/26/2023 12:40:00 AM	20.694	75.055	62.040	42.729	107.482	52.886	30.240
12/26/2023 12:50:00 AM	20.697	75.054	62.041	42.680	107.549	52.841	30.240
12/26/2023 1:00:00 AM	20.613	75.053	62.041	42.625	107.911	52.798	30.241
12/26/2023 1:10:00 AM	20.624	75.052	62.042	42.572	108.311	52.755	30.241
12/26/2023 1:20:00 AM	20.453	75.051	62.043	42.527	108.461	52.712	30.241
12/26/2023 1:30:00 AM	20.487	75.051	62.044	42.483	108.554	52.677	30.242
12/26/2023 1:40:00 AM	20.459	75.050	62.045	42.441	108.651	52.639	30.242
12/26/2023 1:50:00 AM	20.429	75.051	62.045	42.398	108.769	52.600	30.243
12/26/2023 2:00:00 AM	20.432	75.052	62.046	42.353	109.154	52.565	30.243
12/26/2023 2:10:00 AM	20.339	75.053	62.048	42.306	109.360	52.532	30.243
12/26/2023 2:20:00 AM	20.400	75.053	62.050	42.255	109.427	52.495	30.243
12/26/2023 2:30:00 AM	20.316	75.054	62.051	42.205	109.475	52.453	30.243
12/26/2023 2:40:00 AM	20.273	75.055	62.053	42.159	109.523	52.410	30.243
12/26/2023 2:50:00 AM	20.326	75.055	62.054	42.113	109.600	52.377	30.243
12/26/2023 3:00:00 AM	20.263	75.055	62.057	42.062	109.791	52.340	30.243
12/26/2023 3:10:00 AM	20.229	75.055	62.061	42.012	109.886	52.297	30.243
12/26/2023 3:20:00 AM	20.220	75.055	62.065	41.963	109.972	52.256	30.243
12/26/2023 3:30:00 AM	20.185	75.055	62.069	41.911	110.046	52.217	30.243
12/26/2023 3:40:00 AM	20.153	75.044	62.073	41.854	110.118	52.170	30.243
12/26/2023 3:50:00 AM	20.166	75.009	62.077	41.805	110.226	52.128	30.243
12/26/2023 4:00:00 AM	20.140	74.953	62.079	41.759	110.410	52.091	30.243
12/26/2023 4:10:00 AM	20.112	74.036	62.079	41.708	110.510	52.053	30.220
12/26/2023 4:20:00 AM	20.024	74.041	62.079	41.656	110.677	52.011	30.228
12/26/2023 4:30:00 AM	20.008	74.028	62.079	41.608	110.868	51.970	30.218
12/26/2023 4:40:00 AM	19.992	74.015	62.079	41.561	110.951	51.934	30.197
12/26/2023 4:50:00 AM	19.976	74.003	62.079	41.514	111.030	51.896	30.195
12/26/2023 5:00:00 AM	19.953	73.990	62.078	41.467	111.098	51.853	30.195
12/26/2023 5:10:00 AM	19.887	73.979	62.077	41.418	111.166	51.812	30.194
12/26/2023 5:20:00 AM	19.907	73.977	62.075	41.369	111.259	51.773	30.194
12/26/2023 5:30:00 AM	19.841	73.977	62.074	41.318	111.467	51.729	30.193
12/26/2023 5:40:00 AM	19.774	73.977	62.072	41.265	111.829	51.693	30.229
12/26/2023 5:50:00 AM	19.701	73.977	62.071	41.209	112.028	51.660	30.241
12/26/2023 6:00:00 AM	19.760	73.977	62.064	41.155	112.196	51.626	30.242
12/26/2023 6:10:00 AM	19.675	73.977	62.050	41.103	112.402	51.588	30.242
12/26/2023 6:20:00 AM	19.618	73.977	62.037	41.046	112.496	51.542	30.242
12/26/2023 6:30:00 AM	19.579	73.977	62.023	40.984	112.569	51.499	30.243
12/26/2023 6:40:00 AM	19.609	73.977	62.010	40.919	112.646	51.451	30.215
12/26/2023 6:50:00 AM	19.547	73.977	61.996	40.872	112.737	51.408	30.196
12/26/2023 7:00:00 AM	19.509	73.977	61.988	40.831	112.903	51.366	30.196
12/26/2023 7:10:00 AM	19.473	73.977	61.987	40.785	113.330	51.322	30.196
12/26/2023 7:20:00 AM	19.439	73.977	61.987	40.734	113.623	51.279	30.196
12/26/2023 7:30:00 AM	19.384	73.977	61.986	40.688	113.750	51.236	30.196
12/26/2023 7:40:00 AM	19.286	73.977	61.985	40.644	114.042	51.191	30.196
12/26/2023 7:50:00 AM	19.242	73.977	61.984	40.588	114.315	51.142	30.196
12/26/2023 8:00:00 AM	19.197	73.977	61.974	40.531	114.437	51.104	30.196
12/26/2023 8:10:00 AM	19.141	73.977	61.952	40.479	114.522	51.066	30.196
12/26/2023 8:20:00 AM	19.159	73.977	61.931	40.428	114.612	51.026	30.196
12/26/2023 8:30:00 AM	19.147	73.977	61.909	40.380	114.869	50.987	30.196
12/26/2023 8:40:00 AM	19.127	73.977	61.889	40.332	115.133	50.952	30.196
12/26/2023 8:50:00 AM	19.073	73.977	61.877	40.286	115.401	50.914	30.196
12/26/2023 9:00:00 AM	19.021	73.977	61.867	40.241	115.595	50.877	30.196
12/26/2023 9:10:00 AM	19.019	73.973	61.857	40.195	115.976	50.840	30.196
12/26/2023 9:20:00 AM	18.979	73.945	61.846	40.150	116.244	50.805	30.196
12/26/2023 9:30:00 AM	18.922	73.911	61.836	40.108	116.380	50.764	30.196
12/26/2023 9:40:00 AM	18.828	73.513	61.827	40.066	116.483	50.724	30.195
12/26/2023 9:50:00 AM	18.842	73.462	61.824	40.024	116.551	50.684	30.195
12/26/2023 10:00:00 AM	18.750	73.466	61.822	39.980	116.619	50.632	30.195
12/26/2023 10:10:00 AM	18.679	73.465	61.819	39.915	116.697	50.570	30.194
12/26/2023 10:20:00 AM	18.666	73.464	61.817	39.870	116.793	50.525	30.194
12/26/2023 10:30:00 AM	18.591	73.463	61.814	39.843	116.876	50.497	30.194
12/26/2023 10:40:00 AM	18.483	73.463	61.805	39.815	116.932	50.445	30.192
12/26/2023 10:50:00 AM	18.391	73.462	61.764	39.781	116.986	50.402	30.184
12/26/2023 11:00:00 AM	18.375	73.462	61.522	39.730	117.042	50.357	30.175
12/26/2023 11:10:00 AM	18.291	73.462	60.980	39.680	117.181	50.313	30.166
12/26/2023 11:20:00 AM	18.199	73.462	60.962	39.634	117.512	50.271	30.158
12/26/2023 11:30:00 AM	18.293	73.462	60.944	39.592	117.668	50.231	30.149
12/26/2023 11:40:00 AM	18.191	73.462	59.143	39.558	117.724	50.193	30.145
12/26/2023 11:50:00 AM	18.151	73.461	58.917	39.525	117.776	50.155	30.145
12/26/2023 12:00:00 PM	18.170	73.460	58.916	39.490	117.828	50.114	30.145
12/26/2023 12:10:00 PM	18.053	73.458	58.915	39.454	117.985	50.068	30.145
12/26/2023 12:20:00 PM	17.952	73.457	58.914	39.417	118.381	50.033	30.145
12/26/2023 12:30:00 PM	17.909	73.455	58.913	39.381	118.589	50.000	30.145
12/26/2023 12:40:00 PM	17.746	73.453	58.913	39.344	118.702	49.961	30.145
12/26/2023 12:50:00 PM	17.699	73.453	58.914	39.312	118.762	49.924	30.145
12/26/2023 1:00:00 PM	17.661	73.453	58.914	39.285	118.822	49.885	30.145
12/26/2023 1:10:00 PM	17.587	73.453	58.915	39.258	118.921	49.845	30.145
12/26/2023 1:20:00 PM	17.576	73.453	58.916	39.222	119.123	49.802	30.145
12/26/2023 1:30:00 PM	17.533	73.453	58.917	39.176	119.313	49.759	30.145
12/26/2023 1:40:00 PM	17.462	73.453	58.917	39.136	119.390	49.719	30.141
12/26/2023 1:50:00 PM	17.425	73.453	58.918	39.103	119.466	49.683	30.134
12/26/2023 2:00:00 PM	17.370	73.453	58.918	39.070	119.537	49.648	30.127
12/26/2023 2:10:00 PM	17.285	73.453	58.918	39.038	119.605	49.607	30.120
12/26/2023 2:20:00 PM	17.296	73.453	58.918	39.008	119.673	49.557	30.113
12/26/2023 2:30:00 PM	17.352	73.453	58.918	38.977	119.751	49.518	30.106
12/26/2023 2:40:00 PM	17.227	73.453	58.917	38.943	119.836	49.483	30.097
12/26/2023 2:50:00 PM	17.155	73.434	58.913	38.907	119.926	49.445	30.089
12/26/2023 3:00:00 PM	17.184	73.388	58.909	38.871	120.036	49.401	30.081
12/26/2023 3:10:00 PM	17.171	73.356	58.905	38.834	120.142	49.361	30.082
12/26/2023 3:20:00 PM	17.157	73.351	58.901	38.797	120.228	49.317	30.101
12/26/2023 3:30:00 PM	17.035	73.346	58.897	38.755	120.318	49.267	30.100
12/26/2023 3:40:00 PM	17.066	73.341	58.894	38.709	120.470	49.208	30.098
12/26/2023 3:50:00 PM	17.115	73.337	58.894	38.663	120.566	49.154	30.097
12/26/2023 4:00:00 PM	16.983	73.332	58.894	38.619	120.617	49.105	30.095
12/26/2023 4:10:00 PM	16.922	73.328	58.894	38.570	120.668	49.056	30.093
12/26/2023 4:20:00 PM	16.829	73.328	58.894	38.513	120.719	49.004	30.072
12/26/2023 4:30:00 PM	16.844	73.327	58.894	38.458	120.792	48.948	30.065
12/26/2023 4:40:00 PM	16.764	73.326	58.896	38.405	120.884	48.901	30.075
12/26/2023 4:50:00 PM	16.706	73.325	58.910	38.353	120.987	48.850	30.099
12/26/2023 5:00:00 PM	16.656	73.324	58.925	38.301	121.113	48.804	30.075
12/26/2023 5:10:00 PM	16.658	73.324	58.941	38.249	121.262	48.753	30.073
12/26/2023 5:20:00 PM	16.637	73.324	58.956	38.191	121.411	48.707	30.110
12/26/2023 5:30:00 PM	16.576	73.324	58.971	38.126	121.515	48.663	30.115
12/26/2023 5:40:00 PM	16.496	73.324	59.954	38.088	118.704	48.607	30.092
12/26/2023 5:50:00 PM	16.449	73.324	60.081	38.054	109.648	48.557	30.080
12/26/2023 6:00:00 PM	16.421	73.324	60.077	38.015	101.210	48.517	30.073
12/26/2023 6:10:00 PM	16.393	73.324	60.073	37.965	100.105	48.475	30.065
12/26/2023 6:20:00 PM	16.359	73.323	60.069	37.917	100.420	48.442	30.058
12/26/2023 6:30:00 PM	16.324	73.322	60.065	37.873	100.685	48.402	30.050
12/26/2023 6:40:00 PM	16.278	73.321	60.062	37.827	100.729	48.356	30.060
12/26/2023 6:50:00 PM	16.236	73.320	60.062	37.778	100.790	48.316	30.056
12/26/2023 7:00:00 PM	16.213	73.320	60.062	37.733	100.001	48.276	30.076
12/26/2023 7:10:00 PM	16.132	73.319	60.062	37.695	92.748	48.229	30.057
12/26/2023 7:20:00 PM	16.101	73.318	60.062	37.657	90.627	48.193	30.056
12/26/2023 7:30:00 PM	15.991	73.317	60.062	37.608	90.760	48.159	30.028
12/26/2023 7:40:00 PM	15.914	73.316	60.014	37.556	91.176	48.122	30.077
12/26/2023 7:50:00 PM	15.869	73.316	59.854	37.509	91.525	48.082	30.074
12/26/2023 8:00:00 PM	15.826	73.315	59.850	37.464	91.723	48.040	30.058
12/26/2023 8:10:00 PM	15.784	73.316	59.845	37.421	91.794	48.003	30.049
12/26/2023 8:20:00 PM	15.746	73.322	59.840	37.379	91.846	47.968	30.015
12/26/2023 8:30:00 PM	15.718	73.327	59.835	37.328	91.899	47.931	30.034
12/26/2023 8:40:00 PM	15.672	73.333	59.830	37.274	91.963	47.889	30.028
12/26/2023 8:50:00 PM	15.568	73.338	59.825	37.226	92.071	47.849	30.030
12/26/2023 9:00:00 PM	15.544	73.344	59.818	37.176	92.216	47.805	30.032
12/26/2023 9:10:00 PM	15.510	73.346	59.812	37.112	92.364	47.754	30.035
12/26/2023 9:20:00 PM	15.398	73.341	59.806	37.055	92.430	47.709	30.037
12/26/2023 9:30:00 PM	15.343	73.337	59.799	37.007	92.494	47.670	30.039
12/26/2023 9:40:00 PM	15.275	73.332	59.793	36.955	92.590	47.620	30.041
12/26/2023 9:50:00 PM	15.214	73.327	59.786	36.900	92.891	47.570	30.041
12/26/2023 10:00:00 PM	15.140	73.322	59.778	36.852	93.148	47.541	30.042
12/26/2023 10:10:00 PM	15.116	73.319	59.770	36.806	93.224	47.511	30.042
12/26/2023 10:20:00 PM	15.175	73.318	59.762	36.756	93.288	47.475	30.042
12/26/2023 10:30:00 PM	15.180	73.317	59.754	36.708	93.352	47.440	30.043
12/26/2023 10:40:00 PM	15.257	73.316	59.746	36.673	93.414	47.401	30.033
12/26/2023 10:50:00 PM	15.176	73.316	59.742	36.642	93.477	47.360	30.015
12/26/2023 11:00:00 PM	15.173	73.315	59.740	36.608	93.544	47.319	30.001
12/26/2023 11:10:00 PM	15.065	73.314	59.738	36.567	93.664	47.280	30.005
12/26/2023 11:20:00 PM	14.969	73.314	59.737	36.526	93.843	47.241	30.012
12/26/2023 11:30:00 PM	14.912	73.314	59.735	36.489	94.038	47.202	30.019
12/26/2023 11:40:00 PM	14.883	73.314	59.734	36.454	94.180	47.163	30.026
12/26/2023 11:50:00 PM	14.850	73.314	59.734	36.418	94.279	47.122	30.033
12/27/2023 12:00:00 AM	14.774	73.314	59.737	36.381	94.372	47.077	30.035
12/27/2023 12:10:00 AM	14.720	73.314	59.739	36.343	94.456	47.038	30.027
12/27/2023 12:20:00 AM	14.717	73.314	59.741	36.307	94.550	46.995	30.014
12/27/2023 12:30:00 AM	14.645	73.314	59.744	36.271	94.730	46.955	30.002
12/27/2023 12:40:00 AM	14.672	73.314	59.746	36.235	95.119	46.916	29.994
12/27/2023 12:50:00 AM	14.617	73.314	59.746	36.199	95.270	46.874	30.003
12/27/2023 1:00:00 AM	14.574	73.314	59.744	36.163	95.367	46.829	30.014
12/27/2023 1:10:00 AM	14.512	73.314	59.741	36.128	95.433	46.787	30.025
12/27/2023 1:20:00 AM	14.380	73.313	59.739	36.095	95.499	46.754	30.032
12/27/2023 1:30:00 AM	14.282	73.312	59.736	36.061	95.564	46.719	29.996
12/27/2023 1:40:00 AM	14.215	73.312	59.734	36.028	95.626	46.680	29.990
12/27/2023 1:50:00 AM	14.189	73.311	59.732	35.995	95.688	46.642	29.990
12/27/2023 2:00:00 AM	14.132	73.310	59.730	35.962	95.760	46.602	29.990
12/27/2023 2:10:00 AM	14.032	73.285	59.729	35.933	95.906	46.558	29.990
12/27/2023 2:20:00 AM	14.021	73.197	59.727	35.904	96.167	46.511	29.990
12/27/2023 2:30:00 AM	14.017	73.006	59.726	35.876	96.255	46.471	29.990
12/27/2023 2:40:00 AM	14.029	72.925	59.724	35.843	96.334	46.449	29.990
12/27/2023 2:50:00 AM	14.002	72.918	59.715	35.808	96.410	46.419	29.990
12/27/2023 3:00:00 AM	13.918	72.911	59.698	35.773	96.485	46.380	29.989
12/27/2023 3:10:00 AM	13.887	72.904	59.682	35.739	96.564	46.344	29.989
12/27/2023 3:20:00 AM	13.862	72.896	59.666	35.705	96.660	46.307	29.988
12/27/2023 3:30:00 AM	13.832	72.889	59.649	35.670	96.796	46.267	29.988
12/27/2023 3:40:00 AM	13.820	72.885	59.633	35.631	97.184	46.223	29.988
12/27/2023 3:50:00 AM	13.938	72.884	59.624	35.592	97.447	46.180	29.988
12/27/2023 4:00:00 AM	13.945	72.883	59.617	35.555	97.568	46.140	29.988
12/27/2023 4:10:00 AM	13.818	72.882	59.611	35.520	97.651	46.090	29.988
12/27/2023 4:20:00 AM	13.780	72.882	59.605	35.484	97.733	46.059	29.988
12/27/2023 4:30:00 AM	13.796	72.881	59.598	35.450	97.792	46.027	29.988
12/27/2023 4:40:00 AM	13.804	72.880	59.592	35.416	97.845	45.991	29.988
12/27/2023 4:50:00 AM	13.777	72.880	59.590	35.379	97.898	45.950	29.988
12/27/2023 5:00:00 AM	13.721	72.880	59.590	35.338	98.021	45.904	29.988
12/27/2023 5:10:00 AM	13.633	72.880	59.590	35.298	98.434	45.861	29.988
12/27/2023 5:20:00 AM	13.593	72.880	59.590	35.267	98.596	45.823	29.988
12/27/2023 5:30:00 AM	13.517	72.880	59.590	35.237	98.670	45.787	29.985
12/27/2023 5:40:00 AM	13.425	72.881	59.590	35.207	98.745	45.749	29.966
12/27/2023 5:50:00 AM	13.324	72.881	59.580	35.175	98.822	45.710	29.946
12/27/2023 6:00:00 AM	13.306	72.882	59.566	35.144	98.898	45.671	29.940
12/27/2023 6:10:00 AM	13.265	72.883	59.552	35.112	99.091	45.633	29.940
12/27/2023 6:20:00 AM	13.207	72.884	59.537	35.081	99.327	45.597	29.940
12/27/2023 6:30:00 AM	13.132	72.885	59.523	35.050	99.416	45.563	29.940
12/27/2023 6:40:00 AM	13.082	72.892	59.509	35.019	99.488	45.529	29.940
12/27/2023 6:50:00 AM	13.025	72.909	59.505	34.985	99.569	45.492	29.940
12/27/2023 7:00:00 AM	12.981	72.927	59.505	34.951	99.665	45.448	29.940
12/27/2023 7:10:00 AM	12.886	72.944	59.506	34.915	99.757	45.411	29.940
12/27/2023 7:20:00 AM	13.308	72.961	59.507	34.877	99.837	45.378	29.939
12/27/2023 7:30:00 AM	24.709	72.953	59.508	34.841	99.920	45.344	29.939
12/27/2023 7:40:00 AM	36.953	72.121	59.509	34.813	100.151	45.305	29.938
12/27/2023 7:50:00 AM	42.764	71.858	59.534	34.786	100.384	45.268	29.938
12/27/2023 8:00:00 AM	52.222	71.825	59.572	34.760	100.466	45.231	29.944
12/27/2023 8:10:00 AM	65.555	71.792	59.600	34.730	100.541	45.192	29.952
12/27/2023 8:20:00 AM	67.813	71.761	59.596	34.697	100.595	45.152	29.960
12/27/2023 8:30:00 AM	67.750	71.730	59.589	34.664	100.646	45.118	29.968
12/27/2023 8:40:00 AM	67.644	71.702	59.582	34.635	100.697	45.085	29.976
12/27/2023 8:50:00 AM	67.620	71.687	59.575	34.609	100.760	45.051	29.983
12/27/2023 9:00:00 AM	67.579	71.676	59.567	34.583	100.880	45.015	29.972
12/27/2023 9:10:00 AM	67.564	71.665	59.563	34.557	101.131	44.978	29.954
12/27/2023 9:20:00 AM	67.584	71.654	59.569	34.527	101.234	44.940	29.939
12/27/2023 9:30:00 AM	67.568	71.643	59.575	34.496	101.319	44.904	29.938
12/27/2023 9:40:00 AM	67.545	71.633	59.581	34.465	101.513	44.869	29.937
12/27/2023 9:50:00 AM	67.450	71.632	59.588	34.432	101.738	44.830	29.937
12/27/2023 10:00:00 AM	67.352	71.632	59.594	34.399	101.878	44.789	29.936
12/27/2023 10:10:00 AM	67.225	71.633	59.619	34.365	101.985	44.749	29.936
12/27/2023 10:20:00 AM	67.104	71.634	59.691	34.331	102.070	44.714	29.936
12/27/2023 10:30:00 AM	67.124	71.635	59.702	34.297	102.149	44.672	29.935
12/27/2023 10:40:00 AM	67.079	71.635	59.709	34.264	102.200	44.635	29.935
12/27/2023 10:50:00 AM	67.001	71.635	59.715	34.233	102.246	44.607	29.934
12/27/2023 11:00:00 AM	66.914	71.634	59.721	34.202	102.292	44.571	29.934
12/27/2023 11:10:00 AM	66.872	71.633	59.728	34.171	102.338	44.534	29.934
12/27/2023 11:20:00 AM	66.827	71.633	59.732	34.141	102.394	44.496	29.932
12/27/2023 11:30:00 AM	66.785	71.632	59.729	34.112	102.459	44.457	29.925
12/27/2023 11:40:00 AM	66.752	71.631	59.726	34.080	102.525	44.411	29.917
12/27/2023 11:50:00 AM	66.724	71.632	59.723	34.045	102.591	44.376	29.909
12/27/2023 12:00:00 PM	66.698	71.632	59.720	34.009	102.657	44.341	29.901
12/27/2023 12:10:00 PM	66.676	71.633	59.716	33.931	102.723	44.296	29.893
12/27/2023 12:20:00 PM	66.721	71.634	59.716	33.851	102.793	44.248	29.886
12/27/2023 12:30:00 PM	66.695	71.635	59.723	33.772	102.868	44.200	29.886
12/27/2023 12:40:00 PM	66.623	71.632	59.731	33.686	102.965	44.127	29.886
12/27/2023 12:50:00 PM	66.548	71.604	59.739	33.600	103.353	44.084	29.886
12/27/2023 1:00:00 PM	66.513	71.569	59.747	33.512	103.784	44.052	29.886
12/27/2023 1:10:00 PM	66.477	71.360	59.755	33.421	104.055	44.004	29.886
12/27/2023 1:20:00 PM	66.416	71.397	59.761	33.342	104.158	43.942	29.884
12/27/2023 1:30:00 PM	66.422	71.114	59.761	33.254	104.463	43.907	29.877
12/27/2023 1:40:00 PM	66.337	71.088	59.760	33.172	104.747	43.869	29.870
12/27/2023 1:50:00 PM	66.316	71.082	59.759	33.102	104.755	43.829	29.862
